country,country_code,year,coal_pct,oil_pct,gas_pct,nuclear_pct,hydro_pct,wind_pct,solar_pct,other_renewables_pct,total_generation_twh,region,battery_storage_mwh,pumped_hydro_mwh
GAB,GAB,2020,0.34,10.05,45.42,0.0,40.18,0.12,2.26,1.63,2.51,Africa,3.52,2.59
GAB,GAB,2021,0.48,9.94,44.61,0.0,40.52,0.0,2.62,1.83,2.63,Africa,4.87,2.69
GAB,GAB,2022,0.42,9.91,45.01,0.0,40.27,0.0,2.64,1.75,2.75,Africa,6.17,2.8
GAB,GAB,2023,0.19,10.19,44.85,0.0,39.52,0.0,2.72,2.53,2.85,Africa,8.61,2.88
GAB,GAB,2024,0.0,9.45,45.56,0.0,40.13,0.0,3.02,1.84,2.99,Africa,11.99,3.03
GBR,GBR,2000,21.7,6.21,44.73,14.65,1.88,3.09,0.01,7.73,140.78,Europe,0.0,52.14
GBR,GBR,2001,20.89,6.06,44.45,14.83,1.82,3.98,0.24,7.73,144.79,Europe,0.0,57.91
GBR,GBR,2002,19.66,5.76,43.47,14.78,2.16,5.37,0.61,8.19,149.12,Europe,0.0,62.47
GBR,GBR,2003,18.98,5.19,42.87,14.66,2.19,6.55,1.04,8.52,154.26,Europe,0.0,66.09
GBR,GBR,2004,18.43,5.52,42.52,14.89,2.05,7.37,0.61,8.61,156.68,Europe,0.0,71.29
GBR,GBR,2005,17.23,4.9,41.82,14.95,2.25,8.79,1.14,8.92,163.18,Europe,0.0,78.0
GBR,GBR,2006,16.71,4.82,40.93,14.93,2.15,10.08,1.32,9.06,168.03,Europe,0.0,77.9
GBR,GBR,2007,15.78,4.63,40.57,14.78,1.92,11.16,1.84,9.32,172.2,Europe,0.0,82.68
GBR,GBR,2008,14.59,4.64,39.84,14.4,2.33,12.31,2.02,9.87,177.14,Europe,0.0,88.52
GBR,GBR,2009,13.84,4.48,39.42,14.73,2.14,13.57,2.06,9.76,181.1,Europe,0.0,93.06
GBR,GBR,2010,13.06,3.67,38.81,14.62,2.15,14.86,2.37,10.46,188.27,Europe,0.0,97.44
GBR,GBR,2011,12.13,3.71,38.18,14.84,1.98,16.1,2.51,10.55,194.65,Europe,15.99,101.25
GBR,GBR,2012,11.35,3.56,37.57,14.74,1.98,17.16,2.9,10.74,198.59,Europe,21.89,104.65
GBR,GBR,2013,10.56,3.26,37.24,14.74,2.62,18.44,2.54,10.6,205.74,Europe,29.64,112.28
GBR,GBR,2014,9.67,3.14,36.51,14.93,1.83,19.92,2.76,11.24,213.02,Europe,38.93,112.57
GBR,GBR,2015,8.58,3.07,35.51,14.6,2.19,21.29,3.31,11.45,218.02,Europe,54.42,121.95
GBR,GBR,2016,7.9,3.01,35.06,14.74,2.33,21.8,3.29,11.87,225.14,Europe,72.89,125.02
GBR,GBR,2017,6.91,2.77,34.55,14.93,1.89,23.2,3.85,11.9,233.01,Europe,98.68,126.3
GBR,GBR,2018,6.11,2.11,34.22,15.19,2.01,24.75,3.66,11.95,236.41,Europe,129.68,133.84
GBR,GBR,2019,5.18,1.83,33.22,14.9,2.2,25.62,4.07,12.98,245.83,Europe,185.36,136.4
GBR,GBR,2020,4.41,2.26,33.14,15.06,1.98,26.42,4.39,12.34,254.77,Europe,232.68,142.22
GBR,GBR,2021,3.75,1.6,32.26,14.83,2.03,28.15,4.47,12.91,261.56,Europe,321.83,145.74
GBR,GBR,2022,2.59,1.44,31.46,15.06,1.74,29.81,4.66,13.24,268.65,Europe,446.5,150.51
GBR,GBR,2023,2.05,1.33,31.25,14.75,1.83,30.39,4.98,13.42,276.49,Europe,600.05,154.09
GBR,GBR,2024,0.73,0.88,30.57,14.63,2.51,31.16,5.49,14.03,284.99,Europe,801.66,155.87
GEO,GEO,2000,5.02,1.17,14.75,0.0,75.07,0.63,0.49,2.87,6.3,Europe,0.0,10.54
GEO,GEO,2001,5.18,1.12,14.5,0.0,75.11,1.05,0.04,3.0,6.51,Europe,0.0,10.84
GEO,GEO,2002,4.75,0.77,14.72,0.0,75.27,1.33,0.34,2.82,6.74,Europe,0.0,11.88
GEO,GEO,2003,4.36,0.92,14.42,0.0,75.42,1.36,0.4,3.12,6.88,Europe,0.0,12.12
GEO,GEO,2004,4.46,1.03,14.61,0.0,74.71,1.51,0.56,3.12,7.1,Europe,0.0,12.51
GEO,GEO,2005,4.28,0.53,14.49,0.0,75.2,1.75,0.92,2.83,7.38,Europe,0.0,12.98
GEO,GEO,2006,3.9,0.86,14.06,0.0,75.11,2.16,0.68,3.23,7.57,Europe,0.0,13.71
GEO,GEO,2007,4.01,0.58,13.91,0.0,75.24,1.96,1.42,2.88,7.8,Europe,0.0,14.38
GEO,GEO,2008,4.04,0.59,14.07,0.0,75.3,2.46,0.63,2.91,7.98,Europe,0.0,14.9
GEO,GEO,2009,3.5,0.75,13.63,0.0,75.75,2.08,1.08,3.21,8.3,Europe,0.0,15.3
GEO,GEO,2010,3.11,1.04,13.82,0.0,74.61,2.6,1.42,3.4,8.52,Europe,0.0,15.9
GEO,GEO,2011,3.29,0.16,13.63,0.0,75.09,2.88,1.78,3.17,8.81,Europe,0.81,16.42
GEO,GEO,2012,3.1,0.46,13.38,0.0,74.71,3.08,1.52,3.75,9.0,Europe,1.1,16.89
GEO,GEO,2013,3.27,0.4,13.33,0.0,74.57,3.21,1.55,3.67,9.34,Europe,1.46,17.64
GEO,GEO,2014,2.92,0.54,13.26,0.0,74.2,3.36,2.13,3.59,9.64,Europe,2.01,18.47
GEO,GEO,2015,2.35,0.76,12.9,0.0,74.89,3.52,1.96,3.62,9.91,Europe,2.61,19.01
GEO,GEO,2016,2.32,0.36,12.8,0.0,75.15,3.49,1.93,3.95,10.22,Europe,3.55,18.92
GEO,GEO,2017,2.51,0.24,12.82,0.0,74.45,3.97,2.4,3.61,10.52,Europe,4.68,20.21
GEO,GEO,2018,2.07,0.3,12.46,0.0,75.83,4.08,2.0,3.26,10.83,Europe,6.64,20.02
GEO,GEO,2019,1.92,0.33,12.38,0.0,74.92,4.14,2.49,3.82,11.17,Europe,8.71,21.49
GEO,GEO,2020,1.68,0.14,12.41,0.0,75.07,4.43,2.74,3.53,11.58,Europe,12.02,22.1
GEO,GEO,2021,1.29,0.0,12.12,0.0,75.48,4.56,2.69,3.86,11.92,Europe,15.67,22.46
GEO,GEO,2022,1.81,0.04,11.61,0.0,75.29,4.46,2.96,3.83,12.34,Europe,21.52,22.72
GEO,GEO,2023,1.35,0.0,12.15,0.0,74.49,4.57,3.25,4.19,12.62,Europe,29.46,23.33
GEO,GEO,2024,0.7,0.0,11.9,0.0,75.7,5.11,2.92,3.67,13.03,Europe,39.52,24.1
GHA,GHA,2000,1.71,2.49,56.1,0.0,37.74,0.4,0.0,1.56,7.47,Africa,0.0,9.49
GHA,GHA,2001,1.87,2.31,55.89,0.0,37.82,0.0,0.48,1.63,7.74,Africa,0.0,10.74
GHA,GHA,2002,1.74,2.57,56.12,0.0,37.35,0.37,0.39,1.46,8.1,Africa,0.0,11.56
GHA,GHA,2003,1.6,2.25,55.87,0.0,37.99,0.0,0.65,1.64,8.4,Africa,0.0,12.48
GHA,GHA,2004,1.59,2.17,56.01,0.0,38.11,0.0,0.67,1.45,8.77,Africa,0.0,13.43
GHA,GHA,2005,1.23,2.0,55.88,0.0,38.16,0.19,0.54,2.0,9.1,Africa,0.0,14.93
GHA,GHA,2006,1.21,2.15,56.23,0.0,38.16,0.0,0.61,1.64,9.46,Africa,0.0,15.03
GHA,GHA,2007,1.37,2.3,55.57,0.0,37.69,0.0,1.31,1.76,9.91,Africa,0.0,16.16
GHA,GHA,2008,1.06,2.0,56.31,0.0,38.15,0.0,1.07,1.41,10.36,Africa,0.0,17.06
GHA,GHA,2009,1.34,2.39,55.36,0.0,37.95,0.07,1.09,1.8,10.65,Africa,0.0,18.38
GHA,GHA,2010,1.15,2.52,55.73,0.0,38.01,0.0,1.14,1.45,11.24,Africa,0.0,19.39
GHA,GHA,2011,0.92,2.23,55.6,0.0,37.93,0.0,1.66,1.66,11.66,Africa,0.87,20.64
GHA,GHA,2012,1.21,1.76,55.93,0.0,37.63,0.0,1.92,1.55,12.32,Africa,1.2,20.87
GHA,GHA,2013,0.71,1.95,55.63,0.0,38.3,0.11,1.73,1.57,12.61,Africa,1.63,22.61
GHA,GHA,2014,0.69,2.06,55.48,0.0,38.09,0.0,1.76,1.92,13.27,Africa,2.19,23.73
GHA,GHA,2015,0.64,2.23,55.1,0.0,37.95,0.0,2.2,1.88,13.76,Africa,2.92,24.34
GHA,GHA,2016,0.45,2.48,55.71,0.0,37.82,0.0,1.93,1.61,14.33,Africa,3.97,25.78
GHA,GHA,2017,0.71,2.14,54.81,0.0,37.56,0.25,2.53,2.0,14.95,Africa,5.43,26.4
GHA,GHA,2018,0.51,2.34,54.96,0.0,37.86,0.0,2.07,2.26,15.6,Africa,7.14,26.88
GHA,GHA,2019,0.08,1.88,55.41,0.0,37.76,0.0,2.51,2.36,16.38,Africa,9.7,27.82
GHA,GHA,2020,0.39,1.95,55.4,0.0,37.84,0.0,2.4,2.02,16.98,Africa,13.33,28.74
GHA,GHA,2021,0.23,2.18,54.69,0.0,38.08,0.24,2.55,2.03,17.79,Africa,17.55,30.18
GHA,GHA,2022,0.0,2.01,55.08,0.0,38.05,0.1,2.84,1.92,18.33,Africa,23.8,30.24
GHA,GHA,2023,0.0,2.07,55.12,0.0,37.93,0.0,2.88,2.0,19.31,Africa,32.32,31.83
GHA,GHA,2024,0.27,1.75,55.23,0.0,37.99,0.01,2.92,1.83,20.03,Africa,44.52,32.51
GIB,GIB,2000,6.51,11.9,78.68,0.0,0.2,0.58,0.69,1.44,0.07,Europe,0.0,0.01
GIB,GIB,2001,6.44,11.78,78.99,0.0,0.31,0.32,1.06,1.1,0.08,Europe,0.0,0.02
GIB,GIB,2002,6.32,11.8,78.46,0.0,0.25,1.06,0.7,1.41,0.08,Europe,0.0,0.02
GIB,GIB,2003,5.72,11.45,79.25,0.0,0.0,0.91,1.33,1.34,0.08,Europe,0.0,0.02
GIB,GIB,2004,5.78,11.73,78.78,0.0,0.0,1.06,1.3,1.35,0.09,Europe,0.0,0.02
GIB,GIB,2005,5.01,11.23,79.02,0.0,0.0,1.44,2.01,1.29,0.09,Europe,0.0,0.02
GIB,GIB,2006,4.97,11.51,77.89,0.0,0.09,1.77,2.26,1.51,0.09,Europe,0.0,0.02
GIB,GIB,2007,4.81,11.35,77.73,0.0,0.11,1.38,3.03,1.59,0.1,Europe,0.0,0.02
GIB,GIB,2008,4.41,11.38,78.34,0.0,0.1,1.53,3.09,1.15,0.1,Europe,0.0,0.02
GIB,GIB,2009,3.89,11.47,78.27,0.0,0.08,2.03,3.11,1.15,0.1,Europe,0.0,0.03
GIB,GIB,2010,3.54,10.85,77.72,0.0,0.0,2.6,3.81,1.48,0.11,Europe,0.0,0.03
GIB,GIB,2011,3.62,11.08,77.26,0.0,0.0,2.58,3.99,1.47,0.12,Europe,0.01,0.03
GIB,GIB,2012,3.01,11.09,77.27,0.0,0.03,2.78,4.18,1.64,0.12,Europe,0.02,0.03
GIB,GIB,2013,2.99,11.01,76.35,0.0,0.08,3.06,4.72,1.79,0.13,Europe,0.02,0.03
GIB,GIB,2014,2.94,10.55,77.02,0.0,0.23,2.8,4.9,1.56,0.13,Europe,0.03,0.03
GIB,GIB,2015,2.69,10.63,76.18,0.0,0.0,3.56,5.19,1.75,0.14,Europe,0.04,0.03
GIB,GIB,2016,2.45,10.49,76.33,0.0,0.2,3.64,5.26,1.63,0.14,Europe,0.05,0.03
GIB,GIB,2017,2.07,10.73,75.67,0.0,0.17,3.67,5.9,1.79,0.15,Europe,0.07,0.03
GIB,GIB,2018,1.55,10.44,76.59,0.0,0.05,3.51,5.96,1.9,0.15,Europe,0.1,0.04
GIB,GIB,2019,1.38,9.95,76.33,0.0,0.02,4.06,6.47,1.79,0.16,Europe,0.13,0.04
GIB,GIB,2020,1.09,10.6,75.1,0.0,0.34,4.12,6.57,2.18,0.17,Europe,0.19,0.04
GIB,GIB,2021,0.6,10.19,75.8,0.0,0.0,4.46,7.27,1.68,0.18,Europe,0.24,0.04
GIB,GIB,2022,0.5,10.52,75.83,0.0,0.0,4.31,7.28,1.56,0.18,Europe,0.33,0.04
GIB,GIB,2023,0.23,9.89,75.16,0.0,0.15,4.72,7.88,1.97,0.19,Europe,0.44,0.04
GIB,GIB,2024,0.18,10.07,74.65,0.0,0.16,5.21,7.74,1.99,0.2,Europe,0.58,0.04
GIN,GIN,2000,9.77,16.61,6.91,0.0,54.6,0.19,0.47,11.45,1.04,Africa,0.0,1.14
GIN,GIN,2001,9.37,16.62,6.33,0.0,54.64,0.17,1.17,11.7,1.06,Africa,0.0,1.23
GIN,GIN,2002,8.91,16.34,6.09,0.0,55.08,0.0,1.24,12.34,1.1,Africa,0.0,1.26
GIN,GIN,2003,8.23,16.4,5.97,0.0,55.33,0.03,1.83,12.21,1.13,Africa,0.0,1.31
GIN,GIN,2004,8.39,16.08,5.73,0.0,54.56,0.0,2.28,12.96,1.16,Africa,0.0,1.35
GIN,GIN,2005,7.77,15.65,5.05,0.0,54.97,0.44,2.59,13.53,1.2,Africa,0.0,1.41
GIN,GIN,2006,7.22,16.02,4.9,0.0,54.97,0.43,2.86,13.6,1.21,Africa,0.0,1.47
GIN,GIN,2007,6.95,15.83,4.69,0.0,54.61,0.51,3.47,13.94,1.24,Africa,0.0,1.52
GIN,GIN,2008,6.68,15.81,4.81,0.0,54.88,0.0,3.36,14.46,1.3,Africa,0.0,1.59
GIN,GIN,2009,6.07,15.79,4.0,0.0,55.15,0.23,4.09,14.67,1.33,Africa,0.0,1.6
GIN,GIN,2010,5.75,15.94,4.03,0.0,54.84,0.0,4.53,14.91,1.37,Africa,0.0,1.67
GIN,GIN,2011,5.22,15.7,3.61,0.0,55.47,0.08,4.7,15.22,1.39,Africa,0.12,1.78
GIN,GIN,2012,4.75,15.61,3.6,0.0,54.92,0.09,5.28,15.75,1.45,Africa,0.16,1.77
GIN,GIN,2013,4.37,15.54,3.19,0.0,54.98,0.2,5.7,16.02,1.46,Africa,0.22,1.84
GIN,GIN,2014,4.01,15.36,2.91,0.0,54.92,0.0,6.14,16.66,1.54,Africa,0.29,1.91
GIN,GIN,2015,3.53,15.49,2.6,0.0,54.9,0.0,6.65,16.83,1.57,Africa,0.4,1.92
GIN,GIN,2016,3.34,15.8,2.25,0.0,54.76,0.0,6.84,17.01,1.61,Africa,0.54,2.03
GIN,GIN,2017,2.8,14.97,2.25,0.0,55.08,0.08,7.3,17.52,1.66,Africa,0.7,2.06
GIN,GIN,2018,2.52,15.4,1.76,0.0,54.99,0.13,7.57,17.63,1.69,Africa,0.96,2.13
GIN,GIN,2019,2.35,15.1,1.4,0.0,55.06,0.07,7.93,18.09,1.74,Africa,1.28,2.13
GIN,GIN,2020,1.65,15.18,1.28,0.0,54.54,0.4,8.35,18.6,1.8,Africa,1.74,2.23
GIN,GIN,2021,1.53,15.35,0.61,0.0,55.05,0.06,8.77,18.63,1.84,Africa,2.37,2.25
GIN,GIN,2022,1.12,15.17,0.68,0.0,54.58,0.0,9.05,19.4,1.9,Africa,3.19,2.32
GIN,GIN,2023,0.24,14.94,0.24,0.0,55.24,0.05,9.6,19.69,1.95,Africa,4.29,2.44
GIN,GIN,2024,0.08,14.88,0.11,0.0,54.9,0.0,10.12,19.91,2.01,Africa,5.97,2.37
GLP,GLP,2000,18.99,23.72,12.87,0.0,4.83,1.09,1.23,37.27,1.04,North America,0.0,0.89
GLP,GLP,2001,17.93,23.11,12.28,0.0,5.12,2.05,1.94,37.57,1.08,North America,0.0,0.92
GLP,GLP,2002,17.27,22.99,11.91,0.0,5.3,1.86,2.47,38.2,1.1,North America,0.0,0.99
GLP,GLP,2003,16.57,22.83,11.69,0.0,5.1,2.4,2.91,38.5,1.12,North America,0.0,1.03
GLP,GLP,2004,15.94,22.39,10.72,0.0,4.9,2.89,3.61,39.55,1.17,North America,0.0,1.11
GLP,GLP,2005,15.12,22.5,10.25,0.0,5.02,3.24,4.34,39.53,1.2,North America,0.0,1.13
GLP,GLP,2006,14.3,22.56,9.64,0.0,4.73,3.55,4.97,40.25,1.23,North America,0.0,1.16
GLP,GLP,2007,13.4,22.23,9.21,0.0,5.03,3.77,5.44,40.92,1.27,North America,0.0,1.22
GLP,GLP,2008,12.93,22.18,8.54,0.0,5.1,4.43,5.77,41.05,1.29,North America,0.0,1.29
GLP,GLP,2009,11.59,21.95,8.32,0.0,5.35,4.55,6.58,41.66,1.33,North America,0.0,1.32
GLP,GLP,2010,11.05,21.92,7.29,0.0,4.99,5.12,6.94,42.69,1.37,North America,0.0,1.39
GLP,GLP,2011,10.41,21.28,7.13,0.0,4.74,5.72,7.78,42.94,1.4,North America,0.14,1.41
GLP,GLP,2012,9.33,21.85,6.75,0.0,5.02,5.65,8.06,43.34,1.45,North America,0.19,1.44
GLP,GLP,2013,8.56,21.83,6.15,0.0,4.68,6.03,8.35,44.4,1.49,North America,0.26,1.47
GLP,GLP,2014,7.52,21.38,5.35,0.0,5.31,6.29,9.45,44.7,1.53,North America,0.33,1.54
GLP,GLP,2015,6.78,20.94,4.82,0.0,5.11,7.14,10.12,45.09,1.57,North America,0.46,1.58
GLP,GLP,2016,6.26,21.35,4.43,0.0,5.05,6.96,10.33,45.62,1.61,North America,0.62,1.68
GLP,GLP,2017,5.11,21.19,4.05,0.0,4.94,7.34,10.95,46.42,1.66,North America,0.83,1.66
GLP,GLP,2018,4.94,20.62,2.97,0.0,5.15,8.01,11.72,46.59,1.7,North America,1.1,1.74
GLP,GLP,2019,3.82,20.5,2.65,0.0,4.85,8.25,12.36,47.57,1.75,North America,1.52,1.77
GLP,GLP,2020,3.19,20.64,2.16,0.0,4.74,8.85,12.73,47.69,1.81,North America,2.04,1.87
GLP,GLP,2021,2.23,20.47,1.7,0.0,4.92,8.9,13.04,48.74,1.84,North America,2.74,1.89
GLP,GLP,2022,1.44,20.16,1.15,0.0,5.03,9.41,13.72,49.09,1.91,North America,3.71,1.91
GLP,GLP,2023,1.07,20.31,0.69,0.0,5.07,9.41,14.18,49.27,1.95,North America,5.16,2.02
GLP,GLP,2024,0.17,19.7,0.0,0.0,5.12,10.08,14.91,50.02,2.01,North America,6.65,2.02
GMB,GMB,2000,8.1,26.86,60.86,0.0,0.3,0.04,1.26,2.58,0.19,Africa,0.0,0.0
GMB,GMB,2001,7.85,26.66,60.39,0.0,0.0,0.27,1.74,3.09,0.2,Africa,0.0,0.0
GMB,GMB,2002,7.71,26.83,60.43,0.0,0.0,0.06,2.23,2.74,0.2,Africa,0.0,0.0
GMB,GMB,2003,7.29,26.91,60.01,0.0,0.19,0.07,2.72,2.81,0.21,Africa,0.0,0.0
GMB,GMB,2004,7.01,26.67,59.84,0.0,0.0,0.18,3.52,2.78,0.21,Africa,0.0,0.0
GMB,GMB,2005,6.38,26.9,59.6,0.0,0.02,0.21,3.98,2.91,0.22,Africa,0.0,0.0
GMB,GMB,2006,6.01,26.51,59.48,0.0,0.03,0.0,4.72,3.25,0.23,Africa,0.0,0.0
GMB,GMB,2007,5.56,26.82,58.97,0.0,0.15,0.19,5.2,3.11,0.23,Africa,0.0,0.0
GMB,GMB,2008,5.51,26.34,58.82,0.0,0.0,0.24,5.75,3.34,0.24,Africa,0.0,0.0
GMB,GMB,2009,5.28,26.36,58.63,0.0,0.0,0.13,6.26,3.34,0.25,Africa,0.0,0.0
GMB,GMB,2010,5.0,26.08,58.43,0.0,0.0,0.06,7.09,3.34,0.26,Africa,0.0,0.0
GMB,GMB,2011,4.63,26.18,58.17,0.0,0.0,0.0,7.43,3.59,0.27,Africa,0.02,0.0
GMB,GMB,2012,4.0,25.99,58.04,0.0,0.07,0.18,7.94,3.78,0.27,Africa,0.02,0.0
GMB,GMB,2013,3.46,26.08,57.6,0.0,0.0,0.05,8.82,3.99,0.28,Africa,0.03,0.0
GMB,GMB,2014,3.53,25.83,56.76,0.0,0.07,0.12,9.42,4.27,0.29,Africa,0.04,0.0
GMB,GMB,2015,3.04,25.51,57.46,0.0,0.0,0.03,9.8,4.16,0.3,Africa,0.05,0.0
GMB,GMB,2016,2.99,26.01,56.61,0.0,0.0,0.1,10.37,3.92,0.31,Africa,0.07,0.0
GMB,GMB,2017,2.44,25.49,57.04,0.0,0.07,0.0,10.71,4.25,0.32,Africa,0.1,0.0
GMB,GMB,2018,1.98,25.4,56.67,0.0,0.3,0.0,11.29,4.36,0.33,Africa,0.13,0.0
GMB,GMB,2019,2.12,25.49,55.58,0.0,0.0,0.0,12.21,4.6,0.34,Africa,0.18,0.0
GMB,GMB,2020,1.17,25.39,55.8,0.0,0.0,0.0,12.87,4.77,0.35,Africa,0.24,0.0
GMB,GMB,2021,1.12,25.03,55.93,0.0,0.0,0.0,13.2,4.72,0.37,Africa,0.34,0.0
GMB,GMB,2022,0.8,25.11,55.81,0.0,0.0,0.1,13.45,4.73,0.38,Africa,0.43,0.0
GMB,GMB,2023,0.23,25.17,55.07,0.0,0.0,0.0,14.63,4.9,0.39,Africa,0.59,0.0
GMB,GMB,2024,0.0,25.15,55.01,0.0,0.03,0.23,14.84,4.74,0.4,Africa,0.8,0.0
GNB,GNB,2000,11.21,71.75,7.55,0.0,0.0,0.29,0.81,8.39,0.04,Africa,0.0,0.0
GNB,GNB,2001,10.77,72.1,6.84,0.0,0.0,0.0,1.41,8.88,0.04,Africa,0.0,0.0
GNB,GNB,2002,9.92,72.25,6.89,0.0,0.0,0.0,2.21,8.73,0.04,Africa,0.0,0.0
GNB,GNB,2003,10.05,71.53,6.61,0.0,0.0,0.15,2.67,8.99,0.05,Africa,0.0,0.0
GNB,GNB,2004,9.12,71.84,6.5,0.0,0.0,0.0,2.98,9.56,0.05,Africa,0.0,0.0
GNB,GNB,2005,9.06,71.41,6.03,0.0,0.0,0.25,3.54,9.71,0.05,Africa,0.0,0.0
GNB,GNB,2006,8.09,71.79,5.61,0.0,0.0,0.25,4.29,9.97,0.05,Africa,0.0,0.0
GNB,GNB,2007,7.8,71.24,5.34,0.0,0.07,0.0,5.3,10.25,0.05,Africa,0.0,0.0
GNB,GNB,2008,7.5,71.09,5.31,0.0,0.0,0.15,5.43,10.52,0.05,Africa,0.0,0.0
GNB,GNB,2009,7.28,71.04,4.86,0.0,0.0,0.0,6.01,10.81,0.06,Africa,0.0,0.0
GNB,GNB,2010,6.27,71.41,4.26,0.0,0.2,0.03,6.92,10.91,0.06,Africa,0.0,0.0
GNB,GNB,2011,5.86,70.77,4.19,0.0,0.18,0.0,7.5,11.5,0.06,Africa,0.01,0.0
GNB,GNB,2012,5.36,71.17,3.83,0.0,0.0,0.17,7.8,11.67,0.06,Africa,0.01,0.0
GNB,GNB,2013,5.26,70.96,3.49,0.0,0.0,0.0,8.16,12.13,0.07,Africa,0.02,0.0
GNB,GNB,2014,4.76,70.99,2.83,0.0,0.0,0.0,9.21,12.21,0.07,Africa,0.03,0.0
GNB,GNB,2015,4.26,70.53,2.76,0.0,0.36,0.0,9.63,12.46,0.07,Africa,0.03,0.0
GNB,GNB,2016,3.63,70.64,2.62,0.0,0.0,0.0,10.37,12.74,0.07,Africa,0.05,0.0
GNB,GNB,2017,3.51,70.51,2.38,0.0,0.17,0.23,10.56,12.64,0.08,Africa,0.06,0.0
GNB,GNB,2018,2.61,70.7,1.69,0.0,0.26,0.04,11.38,13.32,0.08,Africa,0.08,0.0
GNB,GNB,2019,2.63,69.92,1.67,0.0,0.27,0.0,12.09,13.42,0.08,Africa,0.11,0.0
GNB,GNB,2020,2.11,69.97,1.39,0.0,0.0,0.0,12.77,13.76,0.09,Africa,0.15,0.0
GNB,GNB,2021,1.17,70.74,0.94,0.0,0.0,0.0,13.2,13.95,0.09,Africa,0.19,0.0
GNB,GNB,2022,0.88,70.37,0.58,0.0,0.0,0.0,13.96,14.21,0.09,Africa,0.28,0.0
GNB,GNB,2023,0.47,70.07,0.13,0.0,0.3,0.0,14.37,14.66,0.1,Africa,0.36,0.0
GNB,GNB,2024,0.36,70.02,0.0,0.0,0.03,0.05,14.77,14.77,0.1,Africa,0.49,0.0
GNQ,GNQ,2000,3.88,10.38,58.3,0.0,24.95,0.0,0.09,2.4,0.46,Africa,0.0,0.67
GNQ,GNQ,2001,3.45,10.76,57.71,0.0,24.92,0.12,0.41,2.63,0.47,Africa,0.0,0.72
GNQ,GNQ,2002,3.96,10.9,57.65,0.0,24.63,0.04,0.3,2.52,0.49,Africa,0.0,0.77
GNQ,GNQ,2003,3.51,10.59,57.68,0.0,24.92,0.0,0.47,2.83,0.5,Africa,0.0,0.81
GNQ,GNQ,2004,3.5,10.4,56.92,0.0,24.99,0.0,0.99,3.2,0.52,Africa,0.0,0.88
GNQ,GNQ,2005,3.12,10.48,57.21,0.0,24.59,0.02,1.3,3.28,0.53,Africa,0.0,0.9
GNQ,GNQ,2006,3.1,10.96,56.54,0.0,24.58,0.21,1.48,3.13,0.56,Africa,0.0,0.96
GNQ,GNQ,2007,2.82,10.7,56.8,0.0,24.87,0.04,1.4,3.37,0.57,Africa,0.0,1.03
GNQ,GNQ,2008,2.53,10.61,56.84,0.0,25.3,0.04,1.47,3.21,0.59,Africa,0.0,1.08
GNQ,GNQ,2009,2.55,10.45,56.75,0.0,24.72,0.0,2.12,3.41,0.62,Africa,0.0,1.1
GNQ,GNQ,2010,2.27,10.51,56.53,0.0,25.12,0.0,2.17,3.4,0.63,Africa,0.0,1.19
GNQ,GNQ,2011,1.95,10.5,56.41,0.0,25.33,0.09,2.26,3.46,0.65,Africa,0.06,1.22
GNQ,GNQ,2012,2.06,10.09,56.41,0.0,24.92,0.0,2.8,3.72,0.68,Africa,0.07,1.29
GNQ,GNQ,2013,1.96,10.42,55.91,0.0,25.21,0.0,2.75,3.75,0.7,Africa,0.1,1.31
GNQ,GNQ,2014,1.87,10.41,56.26,0.0,24.75,0.0,2.81,3.9,0.73,Africa,0.14,1.37
GNQ,GNQ,2015,1.45,10.23,55.78,0.0,24.97,0.0,3.29,4.28,0.74,Africa,0.19,1.42
GNQ,GNQ,2016,1.55,10.43,55.47,0.0,24.83,0.0,3.4,4.32,0.76,Africa,0.25,1.51
GNQ,GNQ,2017,1.16,10.48,55.16,0.0,24.77,0.35,3.7,4.38,0.8,Africa,0.33,1.55
GNQ,GNQ,2018,0.87,10.17,55.87,0.0,24.85,0.23,3.77,4.24,0.82,Africa,0.44,1.58
GNQ,GNQ,2019,0.9,9.96,55.46,0.0,24.72,0.21,4.15,4.6,0.85,Africa,0.61,1.57
GNQ,GNQ,2020,0.91,10.35,54.97,0.0,24.75,0.02,4.21,4.79,0.88,Africa,0.84,1.65
GNQ,GNQ,2021,0.39,10.02,55.59,0.0,24.91,0.0,4.95,4.14,0.91,Africa,1.12,1.72
GNQ,GNQ,2022,0.62,9.95,54.64,0.0,24.71,0.33,4.74,5.01,0.94,Africa,1.48,1.74
GNQ,GNQ,2023,0.32,10.03,54.9,0.0,24.81,0.25,4.85,4.84,0.97,Africa,2.05,1.81
GNQ,GNQ,2024,0.1,10.23,54.89,0.0,24.95,0.0,4.92,4.91,1.0,Africa,2.77,1.89
GRC,GRC,2000,27.24,7.72,50.59,0.0,8.18,1.32,0.58,4.37,18.77,Europe,0.0,18.17
GRC,GRC,2001,26.33,6.93,50.94,0.0,8.19,1.89,1.33,4.39,19.72,Europe,0.0,19.3
GRC,GRC,2002,25.57,7.31,50.0,0.0,7.93,2.63,1.86,4.7,20.55,Europe,0.0,19.68
GRC,GRC,2003,24.46,6.58,49.92,0.0,7.99,3.41,2.95,4.69,21.39,Europe,0.0,20.72
GRC,GRC,2004,23.87,6.78,48.75,0.0,8.01,4.41,3.55,4.63,22.27,Europe,0.0,21.39
